row_id,language,batch_id,status,fail_reason,intent,input_preview,jsonl_line,created_at
36163,ta,574,kept,,positive_ack,"ஆமா, இதையே தான் கேட்டேன்.",34549,2026-08-24T00:27:53Z
36164,ta,574,kept,,thinking,பொருளை எங்க கொடுக்கணும்?,34550,2026-08-24T00:27:53Z
36165,ta,574,kept,,positive_ack,எல்லாமே சரியா இருக்கு.,34551,2026-08-24T00:27:53Z
36166,ta,574,kept,,skeptical,இந்த விலை ரொம்ப அதிகம்.,34552,2026-08-24T00:27:54Z
36167,ta,574,kept,,thinking,எப்போ ஷிப் பண்ணுவீங்க?,34553,2026-08-24T00:27:54Z
36168,ta,574,kept,,negative_ack,எனக்கு வேற கலர் வேணும்.,34554,2026-08-24T00:27:54Z
36169,ta,574,kept,,positive_ack,"சரி, நான் செக் பண்றேன்.",34555,2026-08-24T00:27:54Z
36170,ta,574,kept,,sad_acknowledge,எனக்கு அந்த சாப்பாடு சுத்தமா பிடிக்கல,34556,2026-08-24T00:27:55Z
36171,ta,574,kept,,thinking,ஆனா அங்க வெயிட்டிங் லிஸ்ட் ரொம்ப அதிகமா இருக்கு,34557,2026-08-24T00:27:55Z
36172,ta,574,kept,,sad_acknowledge,நீங்க சொன்ன அந்த இடம் இப்ப க்ளோஸ் ஆகிடுச்சு,34558,2026-08-24T00:27:55Z
36173,ta,574,kept,,apologetic,என்னால இன்னும் ஆர்டர் பண்ண முடியல,34559,2026-08-24T00:27:55Z
36174,ta,574,kept,,positive_ack,எனக்கு காரம் கொஞ்சம் கம்மியா வேணும்,34560,2026-08-24T00:27:55Z
36175,ta,574,kept,,thinking,இந்த பில்ல கொஞ்சம் செக் பண்ணுங்க,34561,2026-08-24T00:27:56Z
36176,ta,574,kept,,calming,உணவு ரொம்ப லேட்டா வருது,34562,2026-08-24T00:27:56Z
36177,ta,574,kept,,thinking,ஆனா அங்க பார்க்கிங் வசதி இல்லையே,34563,2026-08-24T00:27:56Z
36178,ta,574,kept,,thinking,எனக்கு இன்னும் ஹнгரி-யா இருக்கு,34564,2026-08-24T00:27:56Z
36179,ta,574,kept,,sad_acknowledge,இந்த சாப்பாட்டுல உப்பு ரொம்ப அதிகமா இருக்கு,34565,2026-08-24T00:27:57Z
36180,ta,574,kept,,apologetic,நான் சொன்னது உங்களுக்கு புரியலன்னு நினைக்கிறேன்,34566,2026-08-24T00:27:57Z
36181,ta,574,kept,,positive_ack,எனக்கு சைவ உணவு மட்டும் தான் வேண்டும்,34567,2026-08-24T00:27:57Z
36182,ta,574,kept,,negative_ack,எனக்கு இந்த ஹோட்டல் பிடிக்கல,34568,2026-08-24T00:27:57Z
36183,ta,574,kept,,impatient,இன்னும் எவ்வளவு நேரம் ஆகும்?,34569,2026-08-24T00:27:58Z
36184,ta,574,kept,,skeptical,நிஜமாவா சொல்றீங்க?,34570,2026-08-24T00:27:58Z
36185,ta,574,kept,,negative_ack,எனக்கு இது ரொம்ப விலை அதிகமா தெரியுது,34571,2026-08-24T00:27:58Z
36186,ta,574,kept,,impatient,ஏன் இன்னும் பதில் சொல்லல?,34572,2026-08-24T00:27:59Z
36187,ta,574,kept,,negative_ack,எனக்கு இந்த ரூட் வேண்டாம்,34573,2026-08-24T00:27:59Z
36188,ta,574,kept,,skeptical,இது நம்பகமான தகவல்தானா?,34574,2026-08-24T00:27:59Z
36189,ta,574,kept,,negative_ack,உங்ககிட்ட வேற ஆப்ஷன் இல்லையா?,34575,2026-08-24T00:28:00Z
36190,ta,574,kept,,impatient,"இப்போவே சொல்லுங்க, எனக்கு அவசரம்",34576,2026-08-24T00:28:00Z
36191,ta,574,kept,,skeptical,இது சாத்தியமா?,34577,2026-08-24T00:28:00Z
36192,ta,574,kept,,negative_ack,எனக்கு புரியல,34578,2026-08-24T00:28:00Z
36193,ta,574,kept,,impatient,சீக்கிரம் பண்ணுங்க,34579,2026-08-24T00:28:00Z
36194,ta,574,kept,,skeptical,நீங்க நிஜமாவே அப்படி நினைக்கிறீங்களா?,34580,2026-08-24T00:28:01Z
36195,ta,574,kept,,positive_ack,எனக்கு கொஞ்சம் உதவி வேணும்.,34581,2026-08-24T00:28:02Z
36196,ta,574,kept,,agreeing,இது ரொம்ப விலை அதிகமா இருக்கு.,34582,2026-08-24T00:28:02Z
36197,ta,574,kept,,positive_ack,எனக்கு கொஞ்சம் நேரம் கொடுங்க.,34583,2026-08-24T00:28:02Z
36198,ta,574,kept,,thinking,நீங்க என்ன படிக்கிறீங்க?,34584,2026-08-24T00:28:02Z
36199,ta,574,kept,,empathetic,எனக்கு இது புரியல.,34585,2026-08-24T00:28:03Z
36200,ta,574,kept,,thinking,உங்களுக்கு சாப்பாடு பிடிக்குமா?,34586,2026-08-24T00:28:03Z
36201,ta,574,kept,,thinking,இப்போ மழை பெய்ய வாய்ப்பு இருக்கா?,34587,2026-08-24T00:28:03Z
36202,ta,574,kept,,calming,எனக்கு ரொம்ப கோபமா இருக்கு.,34588,2026-08-24T00:28:03Z
36203,ta,574,kept,,thinking,உங்க ஃபேவரைட் மூவி எது?,34589,2026-08-24T00:28:04Z
36204,ta,574,kept,,thinking,எனக்கு இதை எப்படி பண்ணனும்னு தெரியல.,34590,2026-08-24T00:28:04Z
36205,ta,574,kept,,positive_ack,நீங்க ரொம்ப நல்லவங்க.,34591,2026-08-24T00:28:04Z
36206,ta,574,kept,,thinking,இன்னைக்கு என்ன ஸ்பெஷல்?,34592,2026-08-24T00:28:04Z
36207,ta,574,kept,,hesitating,எனக்கு இது வேண்டாம்.,34593,2026-08-24T00:28:04Z
36208,ta,574,kept,,thinking,உங்ககிட்ட பேனா இருக்கா?,34594,2026-08-24T00:28:05Z
36209,ta,574,kept,,thinking,நீங்க எப்போ வருவீங்க?,34595,2026-08-24T00:28:05Z
36210,ta,574,kept,,calming,எனக்கு ரொம்ப பயமா இருக்கு.,34596,2026-08-24T00:28:05Z
36211,ta,574,kept,,thinking,உங்க வீடு எங்க இருக்கு?,34597,2026-08-24T00:28:05Z
36212,ta,574,kept,,thinking,இது சரியா இல்ல.,34598,2026-08-24T00:28:06Z
36213,ta,574,kept,,excited,எனக்கு ரொம்ப சந்தோஷமா இருக்கு.,34599,2026-08-24T00:28:06Z
36214,ta,574,kept,,thinking,நீங்க என்ன செய்யுறீங்க?,34600,2026-08-24T00:28:07Z
36215,ta,574,kept,,no_filler,எனக்கு கொஞ்சம் தண்ணி வேணும்.,34601,2026-08-24T00:28:07Z
36216,ta,574,kept,,empathetic,இது ரொம்ப கடினமா இருக்கு.,34602,2026-08-24T00:28:07Z
36217,ta,574,kept,,thinking,உங்ககிட்ட வேற ஐடியா இருக்கா?,34603,2026-08-24T00:28:07Z
36218,ta,574,kept,,thinking,ஏன் இன்னும் வரல?,34604,2026-08-24T00:28:07Z
36219,ta,574,kept,,empathetic,ரொம்ப லேட்டா இருக்கு!,34605,2026-08-24T00:28:08Z
36220,ta,574,kept,,agreeing,"இங்க பாருங்க, இது தப்பு.",34606,2026-08-24T00:28:08Z
36221,ta,574,kept,,empathetic,கஸ்டமர் கேர்ல யாரும் பேச மாட்டேங்கிறாங்க.,34607,2026-08-24T00:28:08Z
36222,ta,574,kept,,positive_ack,எனக்கு ரிஃபண்ட் வேணும் இப்பவே.,34608,2026-08-24T00:28:08Z
36223,ta,574,kept,,thinking,இன்னும் எவ்வளவு நேரம் ஆகும்?,34609,2026-08-24T00:28:09Z
36224,ta,574,kept,,agreeing,இப்படியெல்லாம் நடக்குறது நியாயமா?,34610,2026-08-24T00:28:09Z
36225,ta,574,kept,,positive_ack,இந்த ஆப் வேலை செய்யல.,34611,2026-08-24T00:28:09Z
36226,ta,574,kept,,empathetic,எனக்கு ரொம்ப கோபமா இருக்கு.,34612,2026-08-24T00:28:09Z
36227,ta,574,kept,,positive_ack,இதை யாரு மாத்த போறது?,34613,2026-08-24T00:28:10Z
36228,ta,574,kept,,positive_ack,எனக்கு பதில் சொல்லுங்க.,34614,2026-08-24T00:28:10Z
36229,ta,574,kept,,empathetic,இது ரொம்ப மோசமான அனுபவம்.,34615,2026-08-24T00:28:10Z
36230,ta,574,kept,,apologetic,"சார், நான் சொன்னது புரியலையா?",34616,2026-08-24T00:28:10Z
36231,ta,574,kept,,empathetic,என்னால இதையெல்லாம் படிச்சு முடிக்க முடியுமா?,34617,2026-08-24T00:28:11Z
36232,ta,574,kept,,excited,நான் ஒரு வாரத்துல முழு பாடத்தையும் படிச்சுட்டேன்!,34618,2026-08-24T00:28:11Z
36233,ta,574,kept,,empathetic,எனக்கு இந்த மேக்ஸ் ஃபார்முலா புரியவே இல்லை.,34619,2026-08-24T00:28:11Z
36234,ta,574,kept,,agreeing,நாளைக்கு காலையில நாலு மணிக்கு எழுந்து படிக்கணும்.,34620,2026-08-24T00:28:11Z
36235,ta,574,kept,,surprised,"ஐயோ, நான் முக்கியமான ஒரு சாப்டர் படிக்க மறந்துட்டேன்!",34621,2026-08-24T00:28:11Z
36236,ta,574,kept,,empathetic,இந்த புக் ரொம்ப போர் அடிக்குது.,34622,2026-08-24T00:28:12Z
36237,ta,574,kept,,positive_ack,எனக்கு தமிழ் இலக்கணம் ரொம்ப பிடிக்கும்.,34623,2026-08-24T00:28:12Z
36238,ta,574,kept,,empathetic,ஆன்லைன் கிளாஸ்ல கவனம் செலுத்த முடியல.,34624,2026-08-24T00:28:12Z
36239,ta,574,kept,,excited,நான் ஒரு ஸ்காலர்ஷிப் வாங்கிருக்கேன்!,34625,2026-08-24T00:28:12Z
36240,ta,574,kept,,thinking,இந்தக் கேள்விக்கு பதில் சொல்ல முடியுமா?,34626,2026-08-24T00:28:12Z
36241,ta,574,kept,,empathetic,எனக்கு இன்னும் பழைய பாடங்கள் ஞாபகம் இல்லை.,34627,2026-08-24T00:28:13Z
36242,ta,574,kept,,thinking,இன்னைக்கு நைட் முழுக்க படிக்கப்போறேன்.,34628,2026-08-24T00:28:13Z
36243,ta,574,kept,,agreeing,நூலகத்துல ரொம்ப அமைதியா இருக்கு.,34629,2026-08-24T00:28:13Z
36244,ta,574,kept,,empathetic,எனக்கு ஹிஸ்டரி படிக்கவே பிடிக்காது.,34630,2026-08-24T00:28:13Z
36245,ta,574,kept,,no_filler,ரிசீப்ட் எங்கே கிடைக்கும்?,34631,2026-08-24T00:28:13Z
36246,ta,574,kept,,negative_ack,மின்னஞ்சல் வரவில்லை.,34632,2026-08-24T00:28:14Z
36247,ta,574,kept,,thinking,உடனடி தீர்வு சொல்லுங்க.,34633,2026-08-24T00:28:14Z
36248,ta,574,kept,,positive_ack,சேமிப்பு கணக்கு ஆரம்பிக்க வேண்டும்.,34634,2026-08-24T00:28:14Z
36249,ta,574,kept,,no_filler,குறைந்தபட்ச இருப்பு எவ்வளவு?,34635,2026-08-24T00:28:14Z
36250,ta,574,kept,,thinking,ஆண்டு வட்டி விகிதம் என்ன?,34636,2026-08-24T00:28:15Z
36251,ta,574,kept,,empathetic,மொபைல் பேமெண்ட் வேலை செய்யவில்லை.,34637,2026-08-24T00:28:15Z
36252,ta,574,kept,,negative_ack,சர்வர் பிஸியாக இருக்கிறது.,34638,2026-08-24T00:28:15Z
36253,ta,574,kept,,positive_ack,இப்போது வேலை செய்கிறது.,34639,2026-08-24T00:28:15Z
36254,ta,574,kept,,empathetic,எனது பாஸ்வேர்டு மறந்துவிட்டது.,34640,2026-08-24T00:28:15Z
36255,ta,574,kept,,no_filler,மீட்டெடுப்பது எப்படி?,34641,2026-08-24T00:28:16Z
36256,ta,574,kept,,negative_ack,ஓடிபி வரவில்லை.,34642,2026-08-24T00:28:16Z
36257,ta,574,kept,,thinking,மீண்டும் அனுப்புங்கள்.,34643,2026-08-24T00:28:16Z
36258,ta,574,kept,,no_filler,புதிய செக் புக் வேண்டும்.,34644,2026-08-24T00:28:16Z
36259,ta,574,kept,,thinking,வீட்டிற்கே வந்து தருவீர்களா?,34645,2026-08-24T00:28:16Z
36260,ta,574,kept,,no_filler,கூரியர் கட்டணம் எவ்வளவு?,34646,2026-08-24T00:28:17Z
36261,ta,574,kept,,thinking,எனது கணக்கு முடக்கப்பட்டதா?,34647,2026-08-24T00:28:17Z
36262,ta,574,kept,,empathetic,ஏன் இப்படி ஆனது?,34648,2026-08-24T00:28:17Z
36263,ta,574,kept,,thinking,இப்போ சரி பண்ணுங்க.,34649,2026-08-24T00:28:17Z
36264,ta,574,kept,,positive_ack,ஆன்லைன் பேங்கிங் வசதி வேண்டும்.,34650,2026-08-24T00:28:18Z
36265,ta,574,kept,,no_filler,பதிவு செய்ய என்ன வேண்டும்?,34651,2026-08-24T00:28:18Z
36266,ta,574,kept,,positive_ack,மின்னஞ்சல் முகவரி போதும்.,34652,2026-08-24T00:28:18Z
36267,ta,574,kept,,positive_ack,பணம் மாற்றப்பட்டது.,34653,2026-08-24T00:28:18Z
36268,ta,574,kept,,sad_acknowledge,நாங்க ரெண்டு பேரும் வர முடியல போல,34654,2026-08-24T00:28:18Z
36269,ta,574,kept,,calming,"அவன் இன்னும் வரல, ரொம்ப லேட் ஆயிடுச்சு",34655,2026-08-24T00:28:19Z
36270,ta,574,kept,,calming,நீங்க மட்டும் கொஞ்சம் அமைதியா இருங்க,34656,2026-08-24T00:28:19Z
36271,ta,574,kept,,sad_acknowledge,எனக்கு இப்போ பேச விருப்பம் இல்ல,34657,2026-08-24T00:28:19Z
36272,ta,574,kept,,polite_interrupt,"கொஞ்சம் வெயிட் பண்ணுங்க, நான் சொல்லுறேன்",34658,2026-08-24T00:28:19Z
36273,ta,574,kept,,apologetic,"சாரி, நான் மறந்துட்டேன்",34659,2026-08-24T00:28:19Z
36274,ta,574,kept,,sad_acknowledge,நண்பர்கள் கூட போறது ரொம்ப கஷ்டமா இருக்கு,34660,2026-08-24T00:28:20Z
36275,ta,574,kept,,thinking,எனக்கு இந்த இடம் பிடிக்கல,34661,2026-08-24T00:28:20Z
36276,ta,574,kept,,clarifying_question,அவன் சொன்னது எனக்கு புரியல,34662,2026-08-24T00:28:20Z
36277,ta,574,kept,,calming,நீங்க மட்டும் கொஞ்சம் பொறுமையா சொல்லுங்க,34663,2026-08-24T00:28:20Z
36278,ta,574,kept,,sad_acknowledge,எனக்கு ரொம்ப வருத்தமா இருக்கு,34664,2026-08-24T00:28:20Z
36279,ta,574,kept,,thinking,அவன் இன்னும் மெசேஜ் பண்ணல,34665,2026-08-24T00:28:21Z
36280,ta,574,kept,,skeptical,"மழை பெய்யுமான்னு சொன்னீங்களே, ஆனா வெயில் அடிக்குது.",34666,2026-08-24T00:28:21Z
36281,ta,574,kept,,impatient,"என்னது, இன்னும் ரெண்டு மணி நேரமா டிராஃபிக்ல இருக்கேனா?",34667,2026-08-24T00:28:21Z
36282,ta,574,kept,,negative_ack,"இல்லவே இல்ல, இது ரொம்ப நேரமாகும்.",34668,2026-08-24T00:28:21Z
36283,ta,574,kept,,empathetic,"ரொம்ப கஷ்டமா இருக்கு, இந்த வெயிலுக்கு யாரு வெளிய போவாங்க?",34669,2026-08-24T00:28:21Z
36284,ta,574,kept,,skeptical,எப்படியும் மழை வரும்னு தான் தோணுது.,34670,2026-08-24T00:28:22Z
36285,ta,574,kept,,thinking,இப்பவே கிளம்பிட்டா போதும்னு நினைச்சேன்.,34671,2026-08-24T00:28:22Z
36286,ta,574,kept,,negative_ack,"இல்லை, அந்த வழி இப்போ க்ளோஸ் பண்ணிட்டாங்க.",34672,2026-08-24T00:28:22Z
36287,ta,574,kept,,impatient,"எனக்கு இது பிடிக்கல, வேற வழி சொல்லுங்க.",34673,2026-08-24T00:28:22Z
36288,ta,574,rejected,bad_intent,concerned,மழை பெய்தால் சாலைகள் எல்லாம் வெள்ளமாகிவிடுமே.,,2026-08-24T00:28:22Z
36289,ta,574,kept,,impatient,ஏன் இன்னும் பதில் சொல்லல?,34674,2026-08-24T00:28:23Z
36290,ta,574,kept,,surprised,"நம்பவே முடியல, இவ்வளவு டிராஃபிக்கா?",34675,2026-08-24T00:28:23Z
36291,ta,571,kept,,thinking,எந்த வார்டுல இருக்கு?,34676,2026-08-24T00:28:23Z
36292,ta,571,kept,,positive_ack,எனக்கு இரத்த அழுத்தம் அதிகம்.,34677,2026-08-24T00:28:24Z
36293,ta,571,kept,,thinking,மறுபடியும் டெஸ்ட் எடுக்கணுமா?,34678,2026-08-24T00:28:24Z
36294,ta,571,kept,,empathetic,எனக்கு ரொம்ப டயர்டா இருக்கு.,34679,2026-08-24T00:28:24Z
36295,ta,571,kept,,thinking,உணவு கட்டுப்பாடுகள் ஏதாவது உண்டா?,34680,2026-08-24T00:28:24Z
36296,ta,571,kept,,thinking,டாக்டர் இப்போ ஃப்ரீயா இருக்காரா?,34681,2026-08-24T00:28:24Z
36297,ta,571,kept,,empathetic,எனக்கு காது வலிக்குது.,34682,2026-08-24T00:28:25Z
36298,ta,571,kept,,thinking,இதை எப்போ தொடங்குறது?,34683,2026-08-24T00:28:25Z
36299,ta,571,kept,,empathetic,எனக்கு மயக்கம் வருது.,34684,2026-08-24T00:28:25Z
36300,ta,571,kept,,thinking,உடனே ரிப்போர்ட் அனுப்ப முடியுமா?,34685,2026-08-24T00:28:25Z
36301,ta,575,kept,,thinking,வாடகை எவ்வளவுன்னு சொல்ல முடியுமா?,34686,2026-08-24T00:28:25Z
36302,ta,575,kept,,thinking,அங்க தண்ணி வசதி எப்படி இருக்கும்?,34687,2026-08-24T00:28:26Z
36303,ta,575,kept,,hesitating,இந்த ஏரியால மத்த வீடுகளோட ஒப்பிடும்போது இது ரொம்ப அதிகமா தெரியுது.,34688,2026-08-24T00:28:26Z
36304,ta,575,kept,,thinking,அட்வான்ஸ் எவ்வளவு கொடுக்கணும்?,34689,2026-08-24T00:28:26Z
36305,ta,575,kept,,thinking,பக்கத்துல பஸ் ஸ்டாப் இருக்குமா?,34690,2026-08-24T00:28:26Z
36306,ta,575,kept,,hesitating,ஆஃபீஸ் போக லேட் ஆகும்னு நினைக்கிறேன்.,34691,2026-08-24T00:28:26Z
36307,ta,575,kept,,thinking,வீட்டு உரிமையாளர் கண்டிப்பானவரா?,34692,2026-08-24T00:28:27Z
36308,ta,575,kept,,clarifying_question,பாகி வாடகைக்கு ஏதாவது சலுகை கிடைக்குமா?,34693,2026-08-24T00:28:27Z
36309,ta,575,kept,,thinking,நாய் வளர்க்க அனுமதி உண்டா?,34694,2026-08-24T00:28:27Z
36310,ta,575,kept,,thinking,பராமரிப்பு கட்டணம் எவ்வளவு?,34695,2026-08-24T00:28:27Z
36311,ta,575,kept,,hesitating,இந்த வீட்டை எடுக்க கொஞ்சம் யோசிக்கணும்.,34696,2026-08-24T00:28:28Z
36312,ta,575,kept,,skeptical,பார்க்கும்போது பழைய வீடா இருக்கு.,34697,2026-08-24T00:28:28Z
36313,ta,575,kept,,thinking,உடனே குடிபோக முடியுமா?,34698,2026-08-24T00:28:28Z
36314,ta,575,kept,,hesitating,பார்க்கும்போது கொஞ்சம் சின்னதா தெரியுது.,34699,2026-08-24T00:28:28Z
36315,ta,573,kept,,surprised,"என்னது, இப்போவா?",34700,2026-08-24T00:28:29Z
36316,ta,573,kept,,excited,ரொம்ப பெருமையா இருக்கு.,34701,2026-08-24T00:28:30Z
36317,ta,573,kept,,positive_ack,புரிகிறது.,34702,2026-08-24T00:28:30Z
36318,ta,573,kept,,empathetic,"அய்யோ, பாவம்!",34703,2026-08-24T00:28:30Z
36319,ta,573,kept,,surprised,உண்மையாவா?,34704,2026-08-24T00:28:30Z
36320,ta,573,kept,,excited,என்ன சொல்றீங்க!,34705,2026-08-24T00:28:31Z
36321,ta,573,kept,,calming,கவலைப்படாதீங்க.,34706,2026-08-24T00:28:31Z
36322,ta,573,kept,,surprised,என்னால் கற்பனை செய்ய முடியவில்லை.,34707,2026-08-24T00:28:31Z
36323,ta,573,kept,,positive_ack,கண்டிப்பா.,34708,2026-08-24T00:28:32Z
36324,ta,573,kept,,empathetic,"அடடா, ரொம்ப கொடுமை.",34709,2026-08-24T00:28:32Z
36325,ta,573,kept,,surprised,ஆச்சரியமா இருக்கே!,34710,2026-08-24T00:28:32Z
36326,ta,573,kept,,agreeing,கண்டிப்பாக agree பண்றேன்.,34711,2026-08-24T00:28:32Z
36327,ta,573,kept,,no_filler,"கண்டிப்பா, நான் வந்துடுவேன்.",34712,2026-08-24T00:28:33Z
36328,ta,573,kept,,positive_ack,காலையில பனி மூட்டமா இருந்தது.,34713,2026-08-24T00:28:33Z
36329,ta,573,kept,,thinking,ஏன் இவ்வளவு தாமதம்?,34714,2026-08-24T00:28:33Z
36330,ta,573,kept,,empathetic,தண்ணீர் தேங்கி நிக்குது.,34715,2026-08-24T00:28:34Z
36331,ta,573,kept,,no_filler,எனக்கு இந்த ரூட் தெரியும்.,34716,2026-08-24T00:28:34Z
36332,ta,573,kept,,sad_acknowledge,என்னால வர முடியாது.,34717,2026-08-24T00:28:34Z
36333,ta,573,kept,,agreeing,வெயில் அதிகமா இருக்குல்ல?,34718,2026-08-24T00:28:34Z
36334,ta,573,kept,,thinking,பயணம் எப்படி இருந்தது?,34719,2026-08-24T00:28:34Z
36335,ta,573,kept,,no_filler,"இல்ல, நான் போயிட்டேன்.",34720,2026-08-24T00:28:35Z
36336,ta,573,kept,,positive_ack,காத்து ரொம்ப வேகமா அடிக்குது.,34721,2026-08-24T00:28:35Z
36337,ta,573,kept,,empathetic,எனக்கு அந்த ஆர்டர் இன்னும் வரல,34722,2026-08-24T00:28:35Z
36338,ta,573,kept,,thinking,இந்த டிரஸ்ஸ்க்கு வேற கலர் இருக்கா?,34723,2026-08-24T00:28:36Z
36339,ta,573,kept,,positive_ack,"சரி, இப்பவே பேமெண்ட் பண்ணிடுறேன்",34724,2026-08-24T00:28:36Z
36340,ta,573,kept,,apologetic,டெலிவரி சார்ஜ் ரொம்ப அதிகமா இருக்கு,34725,2026-08-24T00:28:36Z
36341,ta,573,kept,,agreeing,தயவுசெய்து எனது ஆர்டரை ரத்து செய்யவும்,34726,2026-08-24T00:28:36Z
36342,ta,573,kept,,thinking,அடுத்த வாரம் டெலிவரி பண்ண முடியுமா?,34727,2026-08-24T00:28:37Z
36343,ta,573,kept,,thinking,இந்த ஆஃபர் இன்னும் செல்லுபடியாகுமா?,34728,2026-08-24T00:28:37Z
36344,ta,573,kept,,positive_ack,பொருட்கள் நல்ல தரமாக இருந்தன,34729,2026-08-24T00:28:37Z
36345,ta,573,kept,,thinking,ரிட்டன் பாலிசி என்னன்னு சொல்லுங்க,34730,2026-08-24T00:28:37Z
36346,ta,573,kept,,agreeing,எனக்கு இன்னொன்னு வேணும்,34731,2026-08-24T00:28:37Z
36347,ta,573,kept,,empathetic,பார்சல் இன்னும் வரலையே!,34732,2026-08-24T00:28:38Z
36348,ta,573,kept,,thinking,கூப்பனை எப்படி பயன்படுத்துவது?,34733,2026-08-24T00:28:38Z
36349,ta,573,kept,,agreeing,இந்த விலை ரொம்ப கம்மி,34734,2026-08-24T00:28:38Z
36350,ta,574,kept,,thinking,பணம் கட் ஆயிடுச்சு ஆனா ஆர்டர் வரல.,34735,2026-08-24T00:28:38Z
36351,ta,574,kept,,thinking,ரிஃபண்ட் வர்றதுக்கு ஏன் இவ்வளவு காலம் ஆகுது?,34736,2026-08-24T00:28:39Z
36352,ta,574,kept,,clarifying_question,எனக்கு கேஷ் பேக் வரல.,34737,2026-08-24T00:28:39Z
36353,ta,574,kept,,thinking,எனக்கு வேற அக்கவுண்ட் இருக்கு.,34738,2026-08-24T00:28:39Z
36354,ta,574,kept,,thinking,இதை எப்படி சரி பண்றது?,34739,2026-08-24T00:28:40Z
36355,ta,574,kept,,thinking,தவறான தொகை எடுக்கப்பட்டுள்ளது.,34740,2026-08-24T00:28:40Z
36356,ta,574,kept,,hesitating,உங்ககிட்ட பேசினவங்க வேற சொன்னாங்க.,34741,2026-08-24T00:28:42Z
36357,ta,574,kept,,thinking,இப்போ பே பண்ணவா?,34742,2026-08-24T00:28:42Z
36358,ta,574,kept,,thinking,என் ரீஃபண்ட் ஸ்டேட்டஸ் என்ன?,34743,2026-08-24T00:28:42Z
36359,ta,574,kept,,thinking,இது நியாயமில்லை.,34744,2026-08-24T00:28:42Z
36360,ta,574,kept,,positive_ack,பணம் வந்ததும் சொல்லுங்க.,34745,2026-08-24T00:28:42Z
36361,ta,574,kept,,thinking,எந்த கார்டுல பணம் வரும்?,34746,2026-08-24T00:28:43Z
36362,ta,574,kept,,thinking,அக்கவுண்ட் பேலன்ஸ் எவ்வளவு இருக்குன்னு சொல்லுங்க,34747,2026-08-24T00:28:43Z
36363,ta,574,kept,,positive_ack,"எஸ், நான் அந்த டிடிபியை ஏற்கனவே பே பண்ணிட்டேன்",34748,2026-08-24T00:28:43Z
36364,ta,574,kept,,empathetic,"என்னால லாகின் பண்ண முடியல, பாஸ்வேர்ட் தப்புன்னு வருது",34749,2026-08-24T00:28:43Z
36365,ta,574,kept,,thinking,"சரி, இப்ப அந்த அமௌன்ட் கிரெடிட் ஆயிடுச்சா?",34750,2026-08-24T00:28:44Z
36366,ta,574,kept,,thinking,இந்த கார்டுக்கு எவ்வளவு லிமிட் இருக்கு?,34751,2026-08-24T00:28:44Z
36367,ta,574,kept,,positive_ack,எனக்கு ஒரு புது செவிங்ஸ் அக்கவுண்ட் ஆரம்பிக்கணும்,34752,2026-08-24T00:28:44Z
36368,ta,574,kept,,empathetic,"ஆமா, அந்த நோட்டிபிகேஷன் எனக்கு வரல",34753,2026-08-24T00:28:44Z
36369,ta,574,kept,,thinking,இப்பவே அதை கேன்சல் பண்ண முடியுமா?,34754,2026-08-24T00:28:45Z
36370,ta,574,kept,,empathetic,எனக்கு இன்னும் அந்த ரிஃபாண்ட் வரல,34755,2026-08-24T00:28:45Z
36371,ta,574,kept,,negative_ack,என் சிவிவி நம்பர் என்னன்னு சொல்ல முடியுமா?,34756,2026-08-24T00:28:45Z
36372,ta,574,kept,,empathetic,இந்த ஆப் ரொம்ப ஸ்லோவா இருக்கு,34757,2026-08-24T00:28:45Z
36373,ta,574,kept,,agreeing,"எஸ், நான் அதை கன்பார்ம் பண்றேன்",34758,2026-08-24T00:28:45Z
36374,ta,574,kept,,thinking,"எனக்கு ஒரு லோன் வேணும், அதுக்கு என்ன பண்ணனும்?",34759,2026-08-24T00:28:46Z
36375,ta,574,kept,,negative_ack,அவன் இன்னும் தூங்கல,34760,2026-08-24T00:28:46Z
36376,ta,574,kept,,empathetic,ஸ்கூலுக்கு போக மனசே இல்ல,34761,2026-08-24T00:28:47Z
36377,ta,574,kept,,empathetic,இந்த ஹோம்வொர்க் ரொம்ப கஷ்டமா இருக்கு,34762,2026-08-24T00:28:47Z
36378,ta,574,kept,,skeptical,டீச்சர் சொல்லல,34763,2026-08-24T00:28:47Z
36379,ta,574,kept,,thinking,நாளைக்கு லீவுன்னு நினைக்கிறேன்,34764,2026-08-24T00:28:47Z
36380,ta,574,kept,,empathetic,பேக் ரொம்ப வெயிட்டா இருக்கு,34765,2026-08-24T00:28:47Z
36381,ta,574,kept,,impatient,இன்னும் பத்து நிமிஷம் கொடுங்க,34766,2026-08-24T00:28:48Z
36382,ta,574,kept,,negative_ack,பஸ் இன்னும் வரல,34767,2026-08-24T00:28:48Z
36383,ta,574,kept,,positive_ack,எக்ஸாம் ரிசல்ட் நாளைக்கு வரும்,34768,2026-08-24T00:28:48Z
36384,ta,574,kept,,skeptical,அவன் படிச்சாலே மாட்டான்,34769,2026-08-24T00:28:48Z
36385,ta,574,kept,,positive_ack,கதை சொல்லுங்க,34770,2026-08-24T00:28:49Z
36386,ta,574,kept,,empathetic,பென்சில் உடைஞ்சு போச்சு,34771,2026-08-24T00:28:49Z
36387,ta,574,kept,,negative_ack,ஆசிரியர் இன்னும் வரல,34772,2026-08-24T00:28:49Z
